 Choice 1, Choice 1 RT, Choice 2, Choice 2 RT, Choosing For, Computer Response, Decision Rating , Item Option, Money Option, PostChoiceRT, Selected Option Rating, Trial Options,Familiarity,Item,Rating,Trial Type
12.0,6.04131491855e-06,..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg,9.43947816268e-06,2.0,1.0,n/a,12.0,1.75,,n/a,..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\kettle_salt_pepper.jpg ..\..\JOCN-master\task a\images\mini_cheese_nips.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg ..\..\JOCN-master\task a\images\emerald_natural_almonds.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\annie's_honey_bunny_grahams.jpg ..\..\JOCN-master\task a\images\slim_jim.jpg,,,,7.0
6.0,5.6637218222e-06,..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg,1.20825716294e-05,1.0,1.0,n/a,6.0,0.5,,n/a,..\..\JOCN-master\task a\images\kashi_chocolate almond _bars.jpg ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg ..\..\JOCN-master\task a\images\boulder_kettle_sea_salt.jpg ..\..\JOCN-master\task a\images\mini_fudge_stripes.jpg ..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg ..\..\JOCN-master\task a\images\quakers_popped_rice_crisps.jpg,,,,4.0
3.0,1.53357146092,..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg,1.63185799943,1.0,0.0,4,3.0,1.5,2.12750260532,5,..\..\JOCN-master\task a\images\keebler_fudge_stripes.jpg ..\..\JOCN-master\task a\images\nature_valley_chewy.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg,,,,1.0
1.25,1.18030085636,$1.25,1.33307494223,2.0,0.0,5,2.0,1.25,2.74551622843,5,1.5 1.0 1.25,,,,6.0
3.0,0.930318602652,..\..\JOCN-master\task a\images\nature_valley_chewy.jpg,1.34379823593,2.0,0.0,4,3.0,1.5,3.43769388774,5,..\..\JOCN-master\task a\images\popchips_barbeque.jpg ..\..\JOCN-master\task a\images\boulder_kettle_sea_salt.jpg ..\..\JOCN-master\task a\images\nature_valley_chewy.jpg,,,,6.0
1.75,1.08113606495,$1.75,1.28246779239,2.0,0.0,4,2.0,1.75,2.99651908292,5,1.5 0.75 1.75,,,,6.0
12.0,0.980772077106,..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg,1.46770476206,1.0,0.0,5,12.0,1.0,2.81266783463,5,..\..\JOCN-master\task a\images\austin_lemon ohs_lemon cookies.jpg ..\..\JOCN-master\task a\images\belvita_golden_oats.JPG ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\cloverhill_cheese_danish.jpg ..\..\JOCN-master\task a\images\teddy_grahams_chocolate.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\grandma's_peanut butter_cookies.jpg ..\..\JOCN-master\task a\images\eatrageous_mac_n_cheese.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg ..\..\JOCN-master\task a\images\quaker_chewy_dark choc chunk.jpg ..\..\JOCN-master\task a\images\popchips_ridges_cheddar_sourcream.jpg,,,,1.0
6.0,0.913796423585,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,1.70891128364,2.0,0.0,5,6.0,1.5,2.19778209057,5,..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg ..\..\JOCN-master\task a\images\belvita_banana_bread.jpg ..\..\JOCN-master\task a\images\austin_choco creme_choc cookies.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg,,,,5.0
12.0,0.897586126172,..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,1.05052445969,2.0,0.0,5,12.0,1.25,2.1132300524,5,..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg ..\..\JOCN-master\task a\images\special_k_cracker_chips.jpg ..\..\JOCN-master\task a\images\black_forest_gummies.jpg ..\..\JOCN-master\task a\images\milkyway_orginal_candy.jpg ..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg ..\..\JOCN-master\task a\images\lance_choc-o_cookies.jpg ..\..\JOCN-master\task a\images\popchips_barbeque.jpg ..\..\JOCN-master\task a\images\fiber one_lemon_ bar.jpg ..\..\JOCN-master\task a\images\cloverhill_cheese_danish.jpg ..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\haribo_gold_bears.jpg,,,,5.0
12.0,1.13018078567,..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg,1.4178085968,2.0,0.0,5,12.0,1.75,2.26369372162,5,..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg ..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg ..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg ..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\austin_peanut butter_cheese cracker.jpg ..\..\JOCN-master\task a\images\boulder_kettle_hickory_bbq.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg ..\..\JOCN-master\task a\images\keebler_elfin_cookies.jpg ..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg ..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg,,,,6.0
3.0,1.0145765054,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,1.61318096693,2.0,0.0,5,3.0,1.75,2.31039064506,5,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg ..\..\JOCN-master\task a\images\larabar_peanut putter_bar.jpg ..\..\JOCN-master\task a\images\lance_captain_wafers_with_honey_and_pb.JPG,,,,5.0
3.0,6.04131491855e-06,..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg,9.43953637034e-06,1.0,1.0,n/a,3.0,0.75,,n/a,..\..\JOCN-master\task a\images\nestle_butterfinger_bar.jpg ..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg ..\..\JOCN-master\task a\images\nabisco_teddy graham_honey.jpg,,,,4.0
3.0,1.14530516078,..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg,1.42361956474,2.0,0.0,5,3.0,1.0,2.49524172721,5,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg,,,,6.0
12.0,1.26381605776,..\..\JOCN-master\task a\images\haribo_gold_bears.jpg,0.957066046423,1.0,0.0,5,12.0,0.75,2.17792964913,5,..\..\JOCN-master\task a\images\kars_raisin_almond_cashew_mix.jpg ..\..\JOCN-master\task a\images\cliff_chocolate chip_bar.jpg ..\..\JOCN-master\task a\images\annie's_chocolate_bunny_grahams.jpg ..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\lance_choc-o_cookies.jpg ..\..\JOCN-master\task a\images\belvita_blueberry.JPG ..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg,,,,2.0
1.25,1.16426386853,$1.75,1.11578287592,2.0,0.0,5,3.0,1.25,2.13039336365,5,1.75 1.25,,,,6.0
1.0,0.913868919073,$1.75,1.68172999955,2.0,0.0,5,2.0,1.0,2.84691856342,5,1.5 1.75 1.0,,,,5.0
1.0,1.2475377958,$0.75,2.29806301068,2.0,0.0,5,2.0,1.0,2.01163666154,5,0.75 1.0,,,,6.0
3.0,6.79644290358e-06,..\..\JOCN-master\task a\images\quakers_popped_rice_crisps.jpg,9.06194327399e-06,2.0,1.0,n/a,3.0,0.75,,n/a,..\..\JOCN-master\task a\images\larabar_peanut_butter_cookie_bar.jpg ..\..\JOCN-master\task a\images\quakers_popped_rice_crisps.jpg ..\..\JOCN-master\task a\images\homefree_doublechocolatechip_minicookies.jpg,,,,8.0
0.5,7.92916398495e-06,$0.75,3.77581454813e-06,1.0,1.0,n/a,12.0,0.5,,n/a,0.5 0.75,,,,3.0
1.25,1.21212940448,$1.75,1.69861805439,1.0,0.0,5,3.0,1.25,2.97809389682,5,0.5 1.75 0.75 1.5 1.0 1.25,,,,2.0
1.25,6.41884980723e-06,$1.25,3.39822145179e-06,1.0,1.0,n/a,3.0,1.25,,n/a,0.5 1.25,,,,4.0
0.75,7.17403599992e-06,$0.75,3.77581454813e-06,1.0,1.0,n/a,12.0,0.75,,n/a,1.5 0.75,,,,4.0
0.75,0.962890229712,$1.75,1.39907077374,1.0,0.0,5,2.0,0.75,2.37867235049,5,0.5 1.0 1.25 1.5 1.75 0.75,,,,1.0
12.0,0.880906118313,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg,1.56372204015,1.0,0.0,5,12.0,1.5,2.68056856107,5,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\nutrigrain_apple cinnamon_bar.jpg ..\..\JOCN-master\task a\images\kar's_sweet'n spicy_mix.jpg ..\..\JOCN-master\task a\images\baked_lays_classic.jpg ..\..\JOCN-master\task a\images\krave_jerky_original.jpg ..\..\JOCN-master\task a\images\popchips_ridges_perfectly_salted.jpg ..\..\JOCN-master\task a\images\doritos_nacho cheesier_chips.jpg ..\..\JOCN-master\task a\images\austin_choco creme_choc cookies.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_steak.jpg ..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg ..\..\JOCN-master\task a\images\slim_jim.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,,,,2.0
6.0,6.04125671089e-06,..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg,1.24601647258e-05,1.0,1.0,n/a,6.0,1.5,,n/a,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg ..\..\JOCN-master\task a\images\this_popcorn_is_awesome_crushed_pepper.jpg ..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg,,,,4.0
1.25,1.69483431755,$1.5,2.08198373381,2.0,0.0,5,3.0,1.25,2.32878940058,5,1.5 1.25 0.5,,,,5.0
1.75,1.41445605713,$1.75,1.73227258312,1.0,0.0,5,6.0,1.75,2.91277620033,5,0.75 1.5 1.75 1.0,,,,2.0
1.5,1.18091820093,$1.5,1.89876153512,1.0,0.0,5,2.0,1.5,2.18041526328,5,0.5 1.5,,,,2.0
12.0,2.14665425685,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,1.51664073946,2.0,0.0,5,12.0,1.25,2.52962460916,5,..\..\JOCN-master\task a\images\lance_toast_cheese_with_pb.JPG ..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_steak.jpg ..\..\JOCN-master\task a\images\special_k_pastry_crisps_blueberry.jpg ..\..\JOCN-master\task a\images\popchips_sea_salt.jpg ..\..\JOCN-master\task a\images\this_popcorn_is_awesome_aged_white_cheddar.jpg ..\..\JOCN-master\task a\images\baked_lays_sour cream and onion.jpg ..\..\JOCN-master\task a\images\boulder_kettle_sea_salt.jpg ..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg,,,,5.0
3.0,1.99664519489,..\..\JOCN-master\task a\images\fiber one_lemon_ bar.jpg,1.39710735378,1.0,0.0,5,3.0,0.75,3.01265915029,5,..\..\JOCN-master\task a\images\sun chips_original_chips.jpg ..\..\JOCN-master\task a\images\basil_vanilla.jpg ..\..\JOCN-master\task a\images\fiber one_lemon_ bar.jpg,,,,1.0
1.75,0.847783600911,$1.75,0.932415308605,2.0,0.0,5,6.0,1.75,1.93006713386,5,1.25 1.5 1.75,,,,6.0
3.0,1.59714058088,..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg,2.63006147015,1.0,0.0,5,3.0,1.25,2.84710584342,5,..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg ..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,,,,2.0
6.0,1.82970956492,..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,1.2041620728,1.0,0.0,5,6.0,1.25,2.79719721799,5,..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg ..\..\JOCN-master\task a\images\austin_choco creme_choc cookies.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\baked_lays_barbeque.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_steak.jpg,,,,1.0
12.0,1.54841642629,..\..\JOCN-master\task a\images\3 musketeers_candy bar.jpg,1.29615018651,1.0,0.0,4,12.0,0.5,2.7950321699,5,..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG ..\..\JOCN-master\task a\images\eatrageous_mac_n_cheese.jpg ..\..\JOCN-master\task a\images\3 musketeers_candy bar.jpg ..\..\JOCN-master\task a\images\popchips_barbeque.jpg ..\..\JOCN-master\task a\images\jacklinks_small_batch.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\austin_choco creme_choc cookies.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg ..\..\JOCN-master\task a\images\clif_z_bar.jpg ..\..\JOCN-master\task a\images\baked_lays_sour cream and onion.jpg,,,,1.0
3.0,1.66351399315,..\..\JOCN-master\task a\images\special_k_pastry_crisps_strawberry.jpg,1.62176602072,2.0,0.0,5,3.0,1.5,3.04602331942,5,..\..\JOCN-master\task a\images\jacklinks_beef_steak.jpg ..\..\JOCN-master\task a\images\special_k_pastry_crisps_strawberry.jpg ..\..\JOCN-master\task a\images\sunchips_harvest cheddar_chips.jpg,,,,6.0
6.0,1.48064785311,..\..\JOCN-master\task a\images\jacklinks_beef_stick.jpg,1.32333637914,2.0,0.0,5,6.0,0.5,3.01252964011,5,..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg ..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg ..\..\JOCN-master\task a\images\lance_captain_wafers_with_honey_and_pb.JPG ..\..\JOCN-master\task a\images\jacklinks_beef_stick.jpg ..\..\JOCN-master\task a\images\nabisco_mini_ritz.jpg ..\..\JOCN-master\task a\images\jacklinks_small_batch.jpg,,,,5.0
3.0,1.94657232182,..\..\JOCN-master\task a\images\ritz_toasted_chips.jpg,1.5409996073,1.0,0.0,5,3.0,1.25,2.54255146423,5,..\..\JOCN-master\task a\images\ritz_toasted_chips.jpg ..\..\JOCN-master\task a\images\lays_kc masterpiece_barbecue chips.jpg ..\..\JOCN-master\task a\images\eatrageous_mac_n_cheese.jpg,,,,2.0
2.0,6.04125671089e-06,..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg,1.17050367408e-05,2.0,1.0,n/a,2.0,1.25,,n/a,..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,,,,7.0
12.0,2.17767855799,..\..\JOCN-master\task a\images\stonyfield_fruit_snacks.jpg,1.66913277254,2.0,0.0,4,12.0,0.75,3.30841665284,5,..\..\JOCN-master\task a\images\cheez-it_white_cheddar.JPG ..\..\JOCN-master\task a\images\belvita_golden_oats.JPG ..\..\JOCN-master\task a\images\stonyfield_fruit_snacks.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg ..\..\JOCN-master\task a\images\quakers_popped_rice_crisps.jpg ..\..\JOCN-master\task a\images\popchips_ridges_tangy_bbq.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg ..\..\JOCN-master\task a\images\homefree_chocolatechip_minicookies.jpg ..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg ..\..\JOCN-master\task a\images\emerald_dark_chocolate_almonds.jpg,,,,6.0
6.0,7.92922219262e-06,..\..\JOCN-master\task a\images\jacklinks_small_batch.jpg,8.68435017765e-06,2.0,1.0,n/a,6.0,1.0,,n/a,..\..\JOCN-master\task a\images\jacklinks_small_batch.jpg ..\..\JOCN-master\task a\images\lance_van-o_cookies.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\grandmas_chocolate chip_cookies.jpg,,,,8.0
1.25,1.66190663184,$1.75,1.16551366088,2.0,0.0,5,3.0,1.25,3.17730513052,5,1.75 1.25,,,,6.0
6.0,1.54744906438,..\..\JOCN-master\task a\images\slim_jim.jpg,1.14701824466,2.0,0.0,5,6.0,1.75,3.09728066338,5,..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg ..\..\JOCN-master\task a\images\slim_jim.jpg ..\..\JOCN-master\task a\images\nature_valley_granola_cups_almond_butter.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\basils_lemon.jpg,,,,5.0
12.0,1.27991874464,..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg,1.53941263532,2.0,0.0,5,12.0,1.75,2.64292489161,5,..\..\JOCN-master\task a\images\krave_jerky_sweet_chipotle.jpg ..\..\JOCN-master\task a\images\slim_jim.jpg ..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg ..\..\JOCN-master\task a\images\3 musketeers_candy bar.jpg ..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg ..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg ..\..\JOCN-master\task a\images\baked_ruffles_cheddar &sour.JPG ..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg ..\..\JOCN-master\task a\images\welch's_berry.jpg ..\..\JOCN-master\task a\images\teddy_grahams_chocolate.jpg ..\..\JOCN-master\task a\images\annie's_chocolate_bunny_grahams.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,,,,5.0
12.0,4.27164493606,..\..\JOCN-master\task a\images\m&m's_peanut.jpg,0.137122094282,2.0,1.0,5,12.0,1.75,n/a,2,..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_jerky_original.jpg ..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg ..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg ..\..\JOCN-master\task a\images\black_forest_gummies.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg ..\..\JOCN-master\task a\images\kettle_bbq.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg,,,,5.0
12.0,2.79905883048,..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,3.2815464444,2.0,1.0,7,12.0,1.0,n/a,7,..\..\JOCN-master\task a\images\fig_newtons.jpg ..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg ..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg ..\..\JOCN-master\task a\images\fritos_original_corn chips.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\combos_cheddar cheese_pretzel.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\kettle_bbq.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg ..\..\JOCN-master\task a\images\m&m's_milk_chocholate.jpg,,,,5.0
12.0,3.62636469293,..\..\JOCN-master\task a\images\welch's_berry.jpg,1.87648743065,1.0,1.0,3,12.0,1.5,n/a,6,..\..\JOCN-master\task a\images\kettle_bbq.jpg ..\..\JOCN-master\task a\images\nutrigrain_blueberry_bar.jpg ..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\welch's_berry.jpg ..\..\JOCN-master\task a\images\m&m's_peanut_butter.jpg ..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg,,,,1.0
2.0,3.35080921568,..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,n/a,2.0,1.0,5,2.0,0.75,n/a,1,..\..\JOCN-master\task a\images\nestle_butterfinger_bar.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,,,,5.0
0.5,n/a,1.75,n/a,1.0,1.0,5,3.0,0.5,n/a,1,..\..\JOCN-master\task a\images\black_forest_gummies.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg,,,,2.0
1.0,5.11994585395e-06,$1.0,5.12006226927e-06,2.0,1.0,n/a,12.0,1.0,,n/a,1.0 0.75 0.5 1.75 1.5 1.25,,,,8.0
6.0,2.30617136182,..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg,1.4643127569,2.0,0.0,4,6.0,0.75,2.5785052221,4,..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg,,,,6.0
0.75,2.44765683264,$1.75,1.68285477464,1.0,1.0,7,2.0,0.75,n/a,2,0.5 0.75 1.5 1.25 1.75 1.0,,,,2.0
1.25,2.49362873076,$1.5,2.29968887474,1.0,1.0,1,3.0,1.25,n/a,1,1.25 1.5,,,,2.0
6.0,6.25778920949e-06,..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg,9.10216476768e-06,2.0,1.0,n/a,6.0,1.5,,n/a,..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\m&m's_peanut_butter.jpg ..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg ..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,,,,7.0
1.0,2.42410427053,$0.75,1.25039409765,2.0,0.0,3,2.0,1.0,3.74955754681,5,1.0 0.75,,,,5.0
12.0,2.76312724955,..\..\JOCN-master\task a\images\cheez itz_original.jpg,1.19590991759,1.0,0.0,6,12.0,1.0,4.07235013053,6,..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg ..\..\JOCN-master\task a\images\nestle_butterfinger_bar.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\planters_salted_peanuts.jpg ..\..\JOCN-master\task a\images\black_forest_gummies.jpg ..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg ..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg ..\..\JOCN-master\task a\images\nutrigrain_apple cinnamon_bar.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg,,,,1.0
